text,label_raw,label_resiko_hoaks
"Ternyata HOAX tuipss Kembali diviralkan ..padahal berita lama. MUI Menerbitkan Daftar Bumbu Masakan Mengandung Babi, Ternyata Masako Positif Babi Cek Fakta Ini",valid,0
Katanya Revolusi Mental... Mental yang mana jika Miras bisa halal di jual bebas di Indonesia #Indonesia_Hancur,hoax,100
"Selama miras di indonesia halal ga akan deh australia bener"" ga mau kesini #baliboycott",hoax,100
"jika FPI dibubarkan, miras akan berubah jadi halal di Indonesia.",hoax,100
Akhirnya miras bakal di halal kan di indonesia,hoax,100
"Sebelum ada lampu hijau terhadap peredaran miras di beberapa daerah, di Indonesia sudah menjadi hal lumrah yang mengkonsumsinya, terutama kota2 besar. Bagi yang minat aja dan tidak ada paksaan. Jika kiranya haram jangan diminum, ada yang lebih halal selain miras, KENCING ONTA!",hoax,100
"Di saat Goodbener Indonesia kita melepas saham bir karena ingin pendapatan pemda yg halal... Eh gabener cebong dari ntt malah meresmikan miras, apakah ini hasil revolusi mental??? Eh bong karena elo mendukung... https://facebook.com/100000106775778/posts/2698720470141486/",hoax,100
*MAHASISWA* AKAN AKSI BESAR BESARAN dan mengundang masyarakat untuk turun aksi melawan *kezoliman* Tanggal 5 Juli 2021.,hoax,100
"Beredar Undangan Aksi Besar-besaran 5 Juli 2021: Mahasiswa Bergerak Lakukan Perlawanan, Suarakan Kebenaran #Mahasiswa #jokowi",hoax,100
BEM UI Bantah Akan Gelar Aksi Unjuk Rasa Besar-besaran pada 5 Juli Nanti https://tribunnews.com/nasional/2021/07/03/bem-ui-bantah-akan-gelar-aksi-unjuk-rasa-besar-besaran-pada-5-juli-nanti…,hoax,100
BEM UI Bantah Akan Gelar Aksi Unjuk Rasa Besar-besaran pada 5 Juli Nanti,hoax,100
"Beredar Undangan Aksi Besar-besaran 5 Juli 2021: Mahasiswa Bergerak Lakukan Perlawanan, Suarakan Kebenaran https://harianterbit.com/read/137747/Beredar-Undangan-Aksi-Besar-besaran-5-Juli-2021-Mahasiswa-Bergerak-Lakukan-Perlawanan-Suarakan-Kebenaran… #Mahasiswa #jokowi",hoax,100
ini adalah aksi melawan kezoliman & kesewenangan institusi yg zolim,hoax,100
aksi damai bergandengan tangan semua komponen..akan membuat rantai manusia panjang melawan kezoliman,hoax,100
Bareskrim ringkus penjual kripik jamur bernarkoba: Penyidik Direktorat Tindak Pidana Narkoba Bareskrim Polri… https://goo.gl/fb/ZgY4bH,hoax,100
Bareskrim Ringkus Penjual Kripik Jamur Bernarkoba Penyidik Direktorat Tindak Pidana Narkoba Bareskrim Polri meringk…https://lnkd.in/f3Asdw4,hoax,100
"*WASPADALAH KRIPIK NARKOBA BERBAHAN JAMUR KOTORAN HEWAN BEREDAR , PERACIK NYA TELAH DI RINGKUS BARESKRIM POLRI* http://oborkeadilan.com/2017/10/sukses-peredaran-kripik-narkoba_28.html?m=1",hoax,100
"Waspada, Kripik Jamur Kemasan Positif Mengandung #Narkoba https://goo.gl/fb/tysFbN #kesehatan #bnnpjatim #kripikjamur #narkotika",hoax,100
"#Nasional Hati-hati, Beredar Kripik Jamur Mengandung Narkoba - Tribunnews http://dlvr.it/PyLKPk #BPN_FreeDrug",hoax,100
Berita Terkini: Gila! Kripik ‘Narkoba’ Jamur Masih Bisa Beredar di Masyarakat,hoax,100
Berita Terbaru: Gila! Kripik ‘Narkoba’ Jamur Masih Bisa Beredar di Masyarakat: SURABAYA |… https://goo.gl/fb/9Yrgye,hoax,100
"*BIAYA tilang terbaru di indonesia*: *KAPOLRI BARU MANTAB* Sebagai berikut : 1. Tidak ada STNK Rp. 50, 000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp. 20,000 6. Melanggar lampu lalin - Mobil Rp. 20,000",hoax,100
"- Motor Rp. 10.000 7. Tdk pasang isyarat mogok Rp. 50,000 8. Pintu terbuka saat jalan Rp. 20,000 9. Perlengkapan mobil Rp. 20,000 10. Melanggar TNBK Rp. 50,000 11. Menggunakan HP/SMS Rp. 70,000 12. Tdk miliki spion, klakson - Motor Rp. 50,000 - Mobil Rp. 50,000",hoax,100
"*BIAYA tilang terbaru di indonesia*: *KAPOLRI BARU MANTAB* 1. Tidak ada STNK Rp. 50, 000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100005398750542/posts/1276647282525218/",hoax,100
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp. 20,000 6.... https://facebook.com/100002466882536/posts/3493632527395609/",hoax,100
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100000300491413/posts/2995870873766233/",hoax,100
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100003911120311/posts/1539567386183617/",hoax,100
"Info Lalu lintas BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake... https://facebook.com/100001717500787/posts/2548156071918285/",hoax,100
"Bahaya, Kangkung Bisa Mengandung Lintah http://dlvr.it/PGWVgk",hoax,100
Bahaya Sayuran kangkung mengandung LINTAH http://fb.me/2SisK70Eq,hoax,100
Adnan TeKaJe2: Bahaya Sayuran kangkung mengandung LINTAH: http://adnan-tekaje2.blogspot.com/2013/02/bahaya-sayuran-kangkung-mengandung.html,hoax,100
Anak Ini Meninggal Karena Makan Sayur Kangkung Mengandung Lintah: Anak Ini Meninggal Karena Makan Sayur Kangku... http://bit.ly/1179hX2,hoax,100
KANGKUNG MENGANDUNG LINTAH??? http://fb.me/29E0y7SSC,hoax,100
Bahaya Sayuran kangkung mengandung LINTAH ~ Adnan TeKaJe2 http://fb.me/1iKKwX305,hoax,100
"Ewww.. Jadi takut makan kangkung! ""Kangkung mengandung telur lintah, dan tidak akan mati, trus tumbuh di Lambung manusia?""",hoax,100
WowTangan melipat Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia,hoax,100
Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia,hoax,100
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua:,hoax,100
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua https://potretanakmelanesia.blogspot.com/2016/02/diam-diam-david-beckham-ke-wamena-papua.html?m=0,hoax,100
Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia,hoax,100
Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia https://potretanakmelanesia.blogspot.com/2016/02/diam-diam-david-beckham-ke-wamena-papua.html?m=0,hoax,100
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua http://fb.me/19BL6av5Q,hoax,100
"Remaja 14 Tahun Alami Gangguan Syaraf, Diduga Terlalu Lama Main Game Online",hoax,100
"Remaja 14 Tahun Alami Gangguan Syaraf, Diduga Terlalu Lama Main Game Online https://bonsaibiker.com/2021/03/17/remaja-14-tahun-alami-gangguan-syaraf/",hoax,100
"Remaja 14 Tahun Alami Gangguan Syaraf, Diduga Terlalu Lama Main Game Online",hoax,100
"Tubuhnya Tak Bisa Diam, Remaja di Aceh Diduga Gangguan Saraf Akibat Kebanyakan Main Game",hoax,100
"Tubuhnya Tak Bisa Diam, Remaja di Aceh Diduga Gangguan Saraf Akibat Kebanyakan Main Game #RancahPost",hoax,100
Heboh! Remaja Aceh diduga gangguan saraf gegara kebanyakan main game online,hoax,100
"Dipercayai ketagihan main ‘Online Game', budak 12 tahun dilapor meninggal dunia akibat gangguan saraf - https://beritaperak.com/?p=4613",hoax,100
Gadis manusia setengah ular gemparkan Thailand https://buanatv.com/2020/01/gadis-manusia-setengah-ular-gemparkan.html,hoax,100
Gadis Ular Gemparkan Thailand https://helloworld-ntjsvrx6uq-an.a.run.app/aHR0cCUzQSUyRiUyRnc5bm5sOS5jbiUyRkU2Tm42MWtMcTZ4aQ%3D%3D,hoax,100
Gadis Ular Gemparkan Thailand https://helloworld-ntjsvrx6uq-an.a.run.app/aHR0cCUzQSUyRiUyRnc5bm5sOS5jbiUyRkU2Tm42MWtMcTZ4aQ%3D%3D,hoax,100
Kisah Aneh dan Pelik: Gadis Ular Gemparkan Thailand http://wuyangxuan.net/26kZO3I2X7Fd,hoax,100
BIAR BETUL!! Gadis Ular Ini Gemparkan Penduduk Thailand... #update #viral http://fb.me/3ZFRcd793,hoax,100
Cerita Terkini : Gadis ular gemparkan Thailand: http://critaa.blogspot.com/2014/01/gadis-ular-gemparkan-thailand_28.html,hoax,100
"Gadis Ular Gemparkan Thailand.. Gadis berusia 8 tahun, Mai Li Fay, dari Bangkok,adalah jauh dari kehidupan biasa..",hoax,100
"Pare dapat membunuh sel kanker !!! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat. Tdk membunuh SEL SEHAT !",hoax,100
"Selamat Pagi Indonesia Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat.",hoax,100
"Petani Desa Air Duren Panen Sayuran Pare, Tumbuhan Ini Dipercaya Membunuh Sel Kanker - Pos Belitung http://dlvr.it/Qy3S2B",hoax,100
"kasiat air PARE Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat. Air panas...",hoax,100
"Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas, . tuang air panas, air akan menjadi alkalin(basa), . minum setiap hari,terhadap siapapun akan bermanfaat. Air panas pare tsb akan... https://facebook.com/keeke2810/videos/2014763278833933/",hoax,100
"AIR PANAS PARE DAPAT MEMBUNUH SEL KANKER [MISINFORMASI] Beredar pesan berantai, bahwa Air pare yang panas dapat membunuh sel kanker. Hasil penelusuran JSH ke sumber-sumber terkait, bahwa berita ini adalah misinformasi. Selengkapnya di http://bit.ly/2ATz3aF",valid,0
Ada beberapa manfaat rutin minum air rebusan pare untuk kesehatan seperti mengobati kanker. #pare,hoax,100
( obat herbal ) jus daun pepaya ternyata bisa mengobati DBD http://bit.ly/1J7k1xM,hoax,100
"Jus Daun Pepaya, Obat DBD Alternatif.. Bantu Share Ya... http://fb.me/7yxQSyCTF",hoax,100
"Dok, jus daun pepaya jg bagus buat paru² basah jg obat DBD. Emang sihh pait banget, tp efeknya cepet turunin demam. Caranya : 2 lembar daun pepaya. Tumbuk/uleg halus banget, jgn dicampur air, peras. Hasilnya cuma 1 ~ 2 sdm, minum setiap pagi pas perut masih kosong. Sehari 1x.",hoax,100
"Ada obat dbd yang insyaallah ampuh ka , daun pepaya yang gak muda gak terlalu tua di press 20 biji trus di ancurin seperti jus trus di minumin 3 kali dalam sehari , insyaallah sembuh ka , soalnya om saya kemarin kena DBD pake itu",hoax,100
( obat herbal ) jus daun pepaya ternyata bisa mengobati DBD http://dlvr.it/8X6Rjs,hoax,100
"Bantu Share yaa... Jus Daun Pepaya, Obat DBD Alternatif.. http://fb.me/2HtziiATD",hoax,100
"Jus Daun Pepaya, Obat DBD Alternatif http://bit.ly/1E6BgbA",hoax,100
Ayo tusuk jari swami anda sbg pertolongan pertama stroke,hoax,100
Pertolongan Pertama Stroke: tusuk ujung jari/bagian bawah daun telinga dgn jarum steril/dibakar untuk meminimalisir pecahnya pembuluh darah.,hoax,100
Info pertolongan stroke update Buat yg kemarin ada posting ttg pertolongan pertama untuk Stroke dgn tusuk jari… — https://path.com/p/2IzMzC,hoax,100
"Pertolongan pertama pada penderita stroke: tusuk ujung jari (tengah, jempol, manis, kelingking) pd kedua tangan dengan jarum",hoax,100
"Pertolongan pertama pada penderita stroke: tusuk ujung jari (tengah, jempol, manis, (cont) http://tl.gd/gq3kan",hoax,100
"pertolongan pertama untuk stroke apa ya dok, jari tusuk jarum kah",hoax,100
Banyak yang percaya bahwa tusuk jari adalah pertolongan pertama yang paling tepat saat serangan stroke terjadi. Padahal faktanya hal tersebut tidak membantu penderita mengurangi rasa sakitnya lho justru bisa membuat orang yang mengalaminya semakin menderita...,valid,0
"Pemimpin tertinggi FPI Rizieq Shihab resmi masuk ke dalam daftar orang paling berbahaya di dunia, interpol bahkan memasukkan pria berkacamata tersebut ke dalam daftar hitam dan orang yang paling di cari oleh pihak interpol sejak 2017 silam.",hoax,100
FPI masuk daftar hitam Interpol Internasional sebagai Ormas ilegal terlarang FPI satu barisan dengan Teroris ISIS,hoax,100
FPI masuk daftar hitam Interpol Internasional sebagai Ormas ilegal terlarang. FPI satu barisan dengan Teroris ISIS,hoax,100
FPI masuk daftar hitam interpol internasional sebagai ormas ilegal terlarang. FPI satu barisan dengan Teroris ISIS. FPI Ngehoax Ditengah Pandemi #FPIBibitTerorisme,hoax,100
FPI MASUK DALAM DAFTAR HITAM INTERPOL Internasional sebagai Ormas ilegal TERLARANG. FPI SATU BARISAN dengan Teroris ISIS #NegaraDamaiTanpaFPI Dunia Internasional Kategorikan FPI Sebagai Organisasi Teroris. ,hoax,100
Fakta FPI Masuk Daftar Hitam Interpol Sebagai Ormas Ilegal Terlarang. #FPITerlarang,hoax,100
"FPI MASUK DALAM DAFTAR HITAM INTERPOL Internasional sebagai Ormas ilegal TERLARANG. FPI SATU BARISAN dengan Teroris ISIS #NegaraDamaiTanpaFPI ••• Dunia Internasional Kategorikan FPI Sebagai Organisasi Teroris, Benarkah. http://jabar.suara.com/read/2020/11/2… ",hoax,100
"Berarti hampir sama seperti kisah zombie.... Pemutar balikan fakta dan sejarah. Orang US menggambarkan sosok zombie yang haus darah, dan mayat hidup. Padahal zombie adalah seorang pahlawan Islam disana",hoax,100
"Sama halnya seperti Zombie. Asal kata Zombie sebenarnya adalah nama seorg pahlawan islam di Brazil. Ia merupakan komandan pasukan islam, dan bahkan sukses mendirikan daulah islamiyyah di Brazil ",hoax,100
Nama pahlawan itu adalah - Zombie. Para penjarah Kristian yang merasakan Islam di Brazil telah mati tetiba tersentak. Rupanya Islam belum mati. Zombie telah menghidupkan Islam kembali di bumi Brazil dan oleh itu pasukan Salibi pun segera menjadikan Zombie sebagai sasaran.,hoax,100
Ternyata Zombie adalah Nama Pahlawan Islam di Brazil https://bengkulutoday.com/ternyata-zombie-adalah-nama-pahlawan-islam-di-brazil,hoax,100
Ternyata Zombie adalah Pahlawan Islam http://dlvr.it/QzvmNs,hoax,100
Ternyata Zombie adalah Pahlawan Islam : KOMANDAN DAN KEJAYAAN ISLAM DI BRAZIL http://dlvr.it/QpCBcl,hoax,100
ZOMBIE ADALAH PAHLAWAN ISLAM yang Sengaja Dibuat Jelek Dalam Film Barat Apa yang terlintas dalam pikiran Anda... https://fb.me/Y3FhSFTD,hoax,100
"“Semua aktifitas HP dll….terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantiknya Badan Siber Sandi Nasional (BSSN), oleh Bpk Jokowi, Presiden NKRI: .Semua panggilan dicatat. .Semua rekaman panggilan telepon tersimpan. ",hoax,100
"Semua aktifitas HP dll....terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI: Semua panggilan... https://facebook.com/100002844443492/posts/1876034702501326/",hoax,100
"Semua aktifitas HP dll....terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI: .Semua panggilan... https://facebook.com/100004048294478/posts/1582743805203881/",hoax,100
"u*Semua aktifitas HP dll....terpantau 100%* *Mulai besok Senin, 18 Maret 2019 dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden... https://facebook.com/FitKom.SKom/posts/10213228321601489",hoax,100
"*Semua aktifitas HP dll.... Terpantau 100%* *Mulai besok dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantiknya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI:* *.Semua... https://facebook.com/100000601578298/posts/2548993365130691/",hoax,100
"*SEKILAS IMPO* *PERHATIAN.* Semua aktifitas HP dll....terpantau 100%* *Mulai besok dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi... https://facebook.com/100004540412947/posts/1091876050973732/",hoax,100
"Semua aktifitas HP dll....terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), 17 Mei 2018 , oleh Bpk Jokowi , Presiden NKRI:... https://facebook.com/100000816211347/posts/1793229927380864/",hoax,100
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih,hoax,100
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih – http://Fimela.com https://masasih.id/kesehatan/tips-memutihkan-kulit-ketiak-hitam-dengan-minyak-kayu-putih-fimela-com/,hoax,100
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih,hoax,100
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih http://dlvr.it/RGwhJR,hoax,100
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih https://newsmedia.co.id/tips-memutihkan-kulit-ketiak-hitam-dengan-minyak-kayu-putih/?utm_source=dlvr.it&utm_medium=twitter,hoax,100
Memutihkan Ketiak dengan Minyak Kayu Putih,hoax,100
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih https://newsmedia.co.id/tips-memutihkan-kulit-ketiak-hitam-dengan-minyak-kayu-putih/?utm_source=dlvr.it&utm_medium=twitter,hoax,100
"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  #AlQuranHargaMati",hoax,100
"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  ",hoax,100
*Innalillahi...pasal 14 UU No.33 thn 2014 ttg Jaminan Produk Halal dihapus.oleh pemerintah. Sebagaimana l3mbaga MUI adalah sebagai lembaga sertifikasi halal produk utk muslim diindonesia. Siap siap akan banjir barang produk apapun yg tidak jelas halalnya.,hoax,100
"Beberapa poin krusial dalam UU Ciptaker tentang sertifikasi halal dan auditor halal yang dihapus, sangat mempertaruhkan kehalalan produk. Terlebih lagi peran MUI yang direduksi oleh pemerintah. Begitulah jika negara berlandaskan pada #kapitalisme https://facebook.com/646175532097434/posts/3311345658913728/",hoax,100
Tapi kewajiban sertifikasi halal dihapus di omnibus law? Ironi banget pak,hoax,100
"Sertifikasi Halal Dihapus, Harapan Rakyat Menjadi Pupus - https://muslimahnews.com/2020/02/11/sertifikasi-halal-dihapus-harapan-rakyat-menjadi-pupus/?utm_campaign=Share+MuslimahNews&utm_medium=twitter&utm_source=socialnetwork…",hoax,100
"Sertifikasi Halal Dihapus, Harapan Rakyat Menjadi Pupus – Muslimah News - https://muslimahnews.com/2020/02/11/sertifikasi-halal-dihapus-harapan-rakyat-menjadi-pupus/?utm_campaign=Share+MuslimahNews&utm_medium=twitter&utm_source=socialnetwork",hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://health.detik.com/true-story/d-4674143/mata-anak-ini-mendadak-juling-akibat-main-game-di-ponsel-10-jam-tiap-hari?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Facebook#Echobox=1566357415,hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://health.detik.com/true-story/d-4674143/mata-anak-ini-mendadak-juling-akibat-main-game-di-ponsel-10-jam-tiap-hari?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Facebook#Echobox=1566357415,hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://ift.tt/2zdhyAI,hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari http://dlvr.it/RBbNS7,hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://ift.tt/2zdhyAI,hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari | Teras Jabar http://bit.ly/30jLx69,hoax,100
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://shioularcantik.blogspot.com/2019/08/mata-anak-ini-mendadak-juling-akibat.html,hoax,100
